Timestamp,Source,Message Type,Data
2022-01-11 16:39:56.707028,Ferris Wheel Interface,INFO,d_angle too small -5.434955290710342
2022-01-11 16:39:56.727277,Ferris Wheel Interface,INFO,d_angle too large 5.46637121724624
2022-01-11 16:39:56.775656,Ferris Wheel Interface,INFO,d_angle too small -5.4349552907103424
2022-01-11 16:39:56.780789,Ferris Wheel Interface,INFO,d_angle too large 5.46637121724624
2022-01-11 16:39:56.795609,Ferris Wheel Interface,INFO,d_angle too small -5.4349552907103424
2022-01-11 16:39:56.806010,Ferris Wheel Interface,INFO,d_angle too large 5.46637121724624
2022-01-11 16:39:56.849287,Ferris Wheel Interface,INFO,d_angle too small -5.466371217246239
2022-01-11 16:39:56.891189,Ferris Wheel Interface,INFO,d_angle too large 5.497787143782139
2022-01-11 16:39:56.893872,Ferris Wheel Interface,INFO,d_angle too small -5.46637121724624
2022-01-11 16:39:56.930194,Ferris Wheel Interface,INFO,d_angle too large 5.497787143782138
2022-01-11 16:39:56.934511,Ferris Wheel Interface,INFO,d_angle too small -5.46637121724624
2022-01-11 16:39:56.970429,Ferris Wheel Interface,INFO,New pid err 14.502212856217863 error camera is 13.716814692820414 d_angle is -0.7853981633974483
2022-01-11 16:40:03.387693,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-11 16:40:03.390397,USER INTERFACE,INFO,SHUTTINDg
2022-01-11 16:40:03.392448,USER INTERFACE,INFO,User going down
2022-01-11 16:41:11.892247,Bagging Interface,INFO,FERRIS WHEEL CONTROL RESPONDED!
2022-01-11 16:41:16.197081,Controller,INFO,USER UP
2022-01-11 16:41:16.199038,Controller,INFO,BAGGING UP
2022-01-11 16:41:16.203362,Controller,INFO,SLICER UP
2022-01-11 16:41:16.207510,Controller,INFO,LOAF Q UP
2022-01-11 16:41:16.209514,USER INTERFACE,INFO,STARTING
2022-01-11 16:41:22.643533,user,INFO,PUT BREAD IN
2022-01-11 16:41:22.645286,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-11 16:41:22.646910,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-11 16:41:22.649634,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-11 16:41:23.396747,Ferris Wheel Interface,INFO,NEW ERROR IN!!!!!!!!!!!!!!!
2022-01-11 16:41:23.489180,Ferris Wheel Interface,INFO,New pid err 20.0 error camera is 20.0 d_angle is 0
2022-01-11 16:41:28.355868,user,INFO,PUT BREAD IN
2022-01-11 16:41:28.357227,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-11 16:41:28.358928,USER INTERFACE,INFO,CHOOSING BREAD
